Season,Cruise,Sequence,CoreSeaso,StartDate,Week,Year,StartTemperature,StartSalinity,StartDO,N_TEMPERATURE,N_SALINITY,N_DO,AnalysisYN,Status,Gear,Mesh,Aliquot,FlowFlag,VolumeFiltered,Taxa,TotalAbundance
2011,978,4053,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,102.08,Eucinostomus,1
2011,978,4053,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,102.08,Leiostomus xanthurus,1
2011,978,4053,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,102.08,Micropogonias undulatus,17
2011,978,4053,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,102.08,Mugil curema,1
2011,978,4054,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,114.4,Micropogonias undulatus,9
2011,978,4054,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,114.4,Engraulidae,4
2011,978,4054,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,114.4,Eucinostomus,1
2011,978,4055,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,110.88,Micropogonias undulatus,24
2011,978,4055,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,110.88,Gobiidae,1
2011,978,4055,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,110.88,Engraulidae,6
2011,978,4055,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,110.88,Eucinostomus,1
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Micropogonias undulatus,4
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Trachinotus,1
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Atherinopsidae,1
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Mugil curema,2
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Leiostomus xanthurus,2
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Eucinostomus,2
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Elops saurus,1
2011,978,4056,Yes,11/3/2010,53,2010,17.9,32.4,10.1,19,39.8,7.1,No,Processed,Neuston,1MM,1,,107.36,Engraulidae,3
2011,979,4057,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Eucinostomus,1
2011,979,4057,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Gobiidae,1
2011,979,4057,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,5
2011,979,4057,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Mugil curema,1
2011,979,4058,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Triglidae,1
2011,979,4058,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,17
2011,979,4058,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Gobiidae,2
2011,979,4058,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Engraulidae,1
2011,979,4058,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Eucinostomus,1
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Epinephelinae,1
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Eucinostomus,6
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Lagodon rhomboides,3
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,4
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Mugil curema,1
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Triglidae,2
2011,979,4059,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,93.28,Engraulidae,1
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Mugil cephalus,4
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Myrophis punctatus,1
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Atherinopsidae,2
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Lagodon rhomboides,1
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Eucinostomus,3
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Micropogonias undulatus,24
2011,979,4060,Yes,11/10/2010,1,2010,15.5,31.8,9.83,16.4,38.8,7.8,Yes,Processed,Neuston,1MM,1,,79.2,Triglidae,1
2011,980,4061,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,91.52,Brevoortia tyrannus,1
2011,980,4061,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,4
2011,980,4061,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,91.52,Myrophis punctatus,1
2011,980,4062,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,105.6,Brevoortia tyrannus,1
2011,980,4062,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,105.6,Myrophis punctatus,2
2011,980,4062,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,105.6,Micropogonias undulatus,3
2011,980,4062,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,105.6,Gobiidae,5
2011,980,4062,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,105.6,Lagodon rhomboides,1
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,18
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Lagodon rhomboides,7
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Triglidae,2
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Atherinopsidae,1
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Gobiidae,3
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Brevoortia tyrannus,9
2011,980,4063,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Myrophis punctatus,3
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Brevoortia tyrannus,4
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Eucinostomus,2
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Gobiidae,4
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Lagodon rhomboides,5
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,65
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Myrophis punctatus,5
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Paralichthys albigutta,1
2011,980,4064,Yes,11/17/2010,2,2010,16.2,31.4,8,16.7,36.6,8,Yes,Processed,Neuston,1MM,1,,95.04,Triglidae,2
2011,981,4065,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,93.28,Micropogonias undulatus,1
2011,981,4065,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,93.28,Syngnathidae,1
2011,981,4065,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,93.28,Myrophis punctatus,2
2011,981,4065,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,93.28,Lagodon rhomboides,7
2011,981,4065,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,93.28,Brevoortia tyrannus,13
2011,981,4065,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,93.28,Paralichthys albigutta,2
2011,981,4066,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,95.04,Atherinopsidae,1
2011,981,4066,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,95.04,Brevoortia tyrannus,2
2011,981,4066,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,95.04,Gobiidae,1
2011,981,4066,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,95.04,Lagodon rhomboides,4
2011,981,4066,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,95.04,Micropogonias undulatus,5
2011,981,4066,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,95.04,Uranoscopidae,1
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Brevoortia tyrannus,2
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Micropogonias undulatus,2
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Urophycis,1
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Myrophis punctatus,1
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Lagodon rhomboides,4
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Gobiidae,1
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Clupeiformes,1
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Leiostomus xanthurus,1
2011,981,4067,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,96.8,Engraulidae,1
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Gobiidae,3
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Myrophis punctatus,1
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Lagodon rhomboides,4
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Eucinostomus,1
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Elops saurus,2
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Brevoortia tyrannus,6
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Atherinopsidae,1
2011,981,4068,Yes,11/24/2010,3,2010,16.5,,,16.5,35.4,8.2,Yes,Processed,Neuston,1MM,1,,98.56,Micropogonias undulatus,1
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Stephanolepis,1
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Micropogonias undulatus,86
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Triglidae,2
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Paralichthys dentatus,1
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Paralichthys albigutta,5
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Myrophis punctatus,40
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Gobiidae,2
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Eucinostomus,7
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Engraulidae,1
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Elops saurus,4
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Brevoortia tyrannus,63
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Atherinopsidae,2
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Lagodon rhomboides,104
2011,982,4069,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,102.08,Urophycis,3
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Urophycis,5
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Paralichthys albigutta,3
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Paralichthys lethostigma,3
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Stephanolepis,1
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Symphurus,1
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Triglidae,1
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Lagodon rhomboides,124
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Syngnathidae,5
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Micropogonias undulatus,82
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Gobiidae,5
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Eucinostomus,10
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Elops saurus,2
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Brevoortia tyrannus,33
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Atherinopsidae,3
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Ahlia egmontis,3
2011,982,4070,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,89.76,Myrophis punctatus,23
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Lagodon rhomboides,71
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Urophycis,4
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Syngnathidae,4
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Micropogonias undulatus,53
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Myrophis punctatus,34
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Eucinostomus,18
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Ahlia egmontis,1
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Engraulidae,1
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Elops saurus,5
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Brevoortia tyrannus,38
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Atherinopsidae,1
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Paralichthys albigutta,1
2011,982,4071,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,96.8,Gobiidae,6
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Myrophis punctatus,18
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Urophycis,1
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Paralichthys dentatus,1
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Micropogonias undulatus,25
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Leiostomus xanthurus,1
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Brevoortia tyrannus,15
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Lagodon rhomboides,27
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Eucinostomus,6
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Gobiidae,3
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Lutjanidae,1
2011,982,4072,Yes,12/1/2010,4,2010,15.3,30.5,9.4,,,,Yes,Processed,Neuston,1MM,1,,107.36,Syngnathidae,1
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Engraulidae,1
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Unidentified,9
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Paralichthys albigutta,3
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Lagodon rhomboides,6
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Clupeiformes,1
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Brevoortia tyrannus,1
2011,983,4073,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,6
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Monacanthidae,2
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Urophycis,1
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Paralichthys albigutta,1
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Myrophis punctatus,6
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Engraulidae,1
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Eucinostomus,2
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Brevoortia tyrannus,1
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Elops saurus,1
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Lagodon rhomboides,4
2011,983,4074,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,91.52,Micropogonias undulatus,20
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Syngnathidae,1
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Unidentified,4
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Paralichthys albigutta,4
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Ophidiidae,1
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Micropogonias undulatus,15
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Lagodon rhomboides,4
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Gobiidae,1
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Engraulidae,1
2011,983,4075,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,88,Myrophis punctatus,3
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Lagodon rhomboides,21
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Paralichthys albigutta,2
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Myrophis punctatus,8
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Brevoortia tyrannus,4
2011,983,4076,Yes,12/8/2010,5,2010,8.4,,,8.4,31.7,9.3,Yes,Processed,Neuston,1MM,1,,98.56,Leiostomus xanthurus,1
